indicator,purchase_date,sale_date,qty,scheme_name,purchase_amount,index_cost,sale_amount,short_term_gain_loss,long_term_gain_loss,clientname,commonscripcode,client_code,revised_cost_price,31st_jan_price,isin,asset_class,short_term_gain_loss_percent,long_term_gain_loss_percent,purchase_price,sale_price,absolute_gain_loss,portfolio_weight,taxable_gain_loss,folio_no,source,account_no
S,2015-07-30,2015-10-06,0.876,ICICI Pru Savings-IDCWD,92.6245608,0.0,92.6245608,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,25568.02,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-29,2015-10-06,1.427,ICICI Pru Savings-IDCWD,150.8849866,0.0,150.8849866,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,15695.58,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-07-29,2015-10-06,1.07,ICICI Pru Savings-IDCWD,113.137306,0.0,113.137306,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,20932.33,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-08-07,2015-10-06,0.243,ICICI Pru Savings-IDCWD,25.6937994,0.0,25.6937994,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,92171.14,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-08-07,2015-10-06,0.182,ICICI Pru Savings-IDCWD,19.2439156,0.0,19.2439156,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,123063.67,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-08-10,2015-10-06,0.547,ICICI Pru Savings-IDCWD,57.8374826,0.0,57.8374826,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,40946.23,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-08-10,2015-10-06,0.729,ICICI Pru Savings-IDCWD,77.0813982,0.0,77.0813982,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,30723.71,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-08-11,2015-10-06,0.251,ICICI Pru Savings-IDCWD,26.5396858,0.0,26.5396858,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,89233.42,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-08-11,2015-10-06,0.188,ICICI Pru Savings-IDCWD,19.8783304,0.0,19.8783304,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,119136.11,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-08-12,2015-10-06,0.2,ICICI Pru Savings-IDCWD,21.14716,0.0,21.14716,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,111987.94,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-08-12,2015-10-06,0.266,ICICI Pru Savings-IDCWD,28.1257228,0.0,28.1257228,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,84201.46,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-08-13,2015-10-06,0.27,ICICI Pru Savings-IDCWD,28.548666,0.0,28.548666,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,82954.03,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-08-13,2015-10-06,0.202,ICICI Pru Savings-IDCWD,21.3586316,0.0,21.3586316,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,110879.15,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-08-14,2015-10-06,0.142,ICICI Pru Savings-IDCWD,15.0144836,0.0,15.0144836,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,157729.49,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-08-14,2015-10-06,0.189,ICICI Pru Savings-IDCWD,19.9840662,0.0,19.9840662,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,118505.76,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-08-17,2015-10-06,0.647,ICICI Pru Savings-IDCWD,68.4110626,0.0,68.4110626,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,34617.6,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-08-17,2015-10-06,0.485,ICICI Pru Savings-IDCWD,51.281863,0.0,51.281863,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,46180.59,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-08-19,2015-10-06,0.336,ICICI Pru Savings-IDCWD,35.5272288,0.0,35.5272288,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,66659.49,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-08-19,2015-10-06,0.448,ICICI Pru Savings-IDCWD,47.3696384,0.0,47.3696384,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,49994.62,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-08-20,2015-10-06,0.333,ICICI Pru Savings-IDCWD,35.2100214,0.0,35.2100214,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,67260.02,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-09-28,2015-10-06,495.031,Franklin India Ultra Short Bond Super Inst-IDCWD,4988.2788777,0.0,4988.2788777,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,8011.0,7442.0,0.0,0.0,INF090I01CL8,Cash,0.0,0.0,10.08,10.08,0.0,474.76,0.0,19574850,M,19574850|INF090I01CL8
L,2014-05-15,2015-09-09,27947.699,ICICI Pru Banking and Financial Services-G,754308.39601,0.0,982920.57383,0.0,228612.17782,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5768.0,7442.0,26.99,63.11,INF109K01BU5,Equity,0.0,30.31,26.99,35.17,228612.17782,2.41,228612.18,6409285/67,M,6409285/67|INF109K01BU5
L,2014-04-30,2015-09-09,30487.805,ICICI Pru Banking and Financial Services-G,750000.003,0.0,1072256.10185,0.0,322256.09885,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,5768.0,7442.0,24.6,63.11,INF109K01BU5,Equity,0.0,42.97,24.6,35.17,322256.09885,2.21,322256.1,6409285/67,M,6409285/67|INF109K01BU5
S,2015-06-12,2015-08-10,299.137,Nippon India Low Duration-IDCWD,299873.8641721,0.0,300000.0700724,126.2059003,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.04,0.0,1002.46,1002.89,126.2059003,7.89,126.21,404149365946,M,404149365946|INF204K01EX2
S,2015-06-12,2015-08-03,3783.014,ICICI Pru Savings-IDCWD,400000.0117012,0.0,400000.0117012,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5.92,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-12,2015-08-03,2837.26,ICICI Pru Savings-IDCWD,299999.955908,0.0,299999.955908,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,7.89,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-06-12,2015-08-03,299.133,Nippon India Low Duration-IDCWD,299869.8543189,0.0,300000.3660468,130.5117279,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.04,0.0,1002.46,1002.9,130.5117279,7.89,130.51,404149365946,M,404149365946|INF204K01EX2
L,2014-04-30,2015-07-29,119988.961,IDFC Infrastructure Reg-G,999999.9998701,0.0,1467476.9919261,0.0,467476.992056,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,10176.0,7442.0,8.3341,19.1866,INF194K01BY9,Equity,0.0,46.75,8.33,12.23,467476.992056,1.61,467476.99,1490822/10,M,1490822/10|INF194K01BY9
L,2014-05-15,2015-07-29,113897.5,IDFC Infrastructure Reg-G,1005179.60675,0.0,1392977.81475,0.0,387798.208,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,10176.0,7442.0,8.8253,19.1866,INF194K01BY9,Equity,0.0,38.58,8.83,12.23,387798.208,1.7,387798.21,1490822/10,M,1490822/10|INF194K01BY9
S,2015-06-12,2015-07-27,3783.014,ICICI Pru Savings-IDCWD,400000.0117012,0.0,400000.0117012,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,5.92,0.0,7429439/52,M,7429439/52|INF109K01738
S,2015-06-12,2015-07-27,2837.26,ICICI Pru Savings-IDCWD,299999.955908,0.0,299999.955908,0.0,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,9640.0,7442.0,0.0,0.0,INF109K01738,Debt,0.0,0.0,105.74,105.74,0.0,7.89,0.0,7429440/49,M,7429440/49|INF109K01738
S,2015-05-14,2015-07-22,0.27,Nippon India Low Duration-IDCWD,270.424143,0.0,270.7425,0.318357,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.12,0.0,1001.57,1002.75,0.318357,8747.16,0.32,404149365946,M,404149365946|INF204K01EX2
S,2015-05-22,2015-07-22,0.265,Nippon India Low Duration-IDCWD,265.5565795,0.0,265.72875,0.1721705,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.06,0.0,1002.1,1002.75,0.1721705,8912.2,0.17,404149365946,M,404149365946|INF204K01EX2
S,2015-05-21,2015-07-22,0.265,Nippon India Low Duration-IDCWD,265.5479935,0.0,265.72875,0.1807565,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.07,0.0,1002.07,1002.75,0.1807565,8912.2,0.18,404149365946,M,404149365946|INF204K01EX2
S,2015-05-20,2015-07-22,0.267,Nippon India Low Duration-IDCWD,267.4916805,0.0,267.73425,0.2425695,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.09,0.0,1001.84,1002.75,0.2425695,8845.44,0.24,404149365946,M,404149365946|INF204K01EX2
S,2015-05-18,2015-07-22,0.795,Nippon India Low Duration-IDCWD,796.3162815,0.0,797.18625,0.8699685,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.11,0.0,1001.66,1002.75,0.8699685,2970.73,0.87,404149365946,M,404149365946|INF204K01EX2
S,2015-05-15,2015-07-22,0.268,Nippon India Low Duration-IDCWD,268.4427092,0.0,268.737,0.2942908,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.11,0.0,1001.65,1002.75,0.2942908,8812.43,0.29,404149365946,M,404149365946|INF204K01EX2
S,2015-05-08,2015-07-22,0.427,Nippon India Low Duration-IDCWD,427.6271776,0.0,428.17425,0.5470724,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.13,0.0,1001.47,1002.75,0.5470724,5530.99,0.55,404149365946,M,404149365946|INF204K01EX2
S,2015-05-13,2015-07-22,0.266,Nippon India Low Duration-IDCWD,266.393946,0.0,266.7315,0.337554,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.13,0.0,1001.48,1002.75,0.337554,8878.69,0.34,404149365946,M,404149365946|INF204K01EX2
S,2015-05-12,2015-07-22,0.382,Nippon India Low Duration-IDCWD,382.579685,0.0,383.0505,0.470815,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.12,0.0,1001.52,1002.75,0.470815,6182.54,0.47,404149365946,M,404149365946|INF204K01EX2
S,2015-05-11,2015-07-22,1.142,Nippon India Low Duration-IDCWD,1143.6801104,0.0,1145.1405,1.4603896,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.13,0.0,1001.47,1002.75,1.4603896,2068.07,1.46,404149365946,M,404149365946|INF204K01EX2
S,2015-05-26,2015-07-22,0.266,Nippon India Low Duration-IDCWD,266.5825134,0.0,266.7315,0.1489866,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.06,0.0,1002.19,1002.75,0.1489866,8878.69,0.15,404149365946,M,404149365946|INF204K01EX2
S,2015-05-07,2015-07-22,0.376,Nippon India Low Duration-IDCWD,376.5802808,0.0,377.034,0.4537192,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.12,0.0,1001.54,1002.75,0.4537192,6281.2,0.45,404149365946,M,404149365946|INF204K01EX2
S,2015-05-06,2015-07-22,0.367,Nippon India Low Duration-IDCWD,367.6149819,0.0,368.00925,0.3942681,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.11,0.0,1001.68,1002.75,0.3942681,6435.24,0.39,404149365946,M,404149365946|INF204K01EX2
S,2015-05-05,2015-07-22,1.846,Nippon India Low Duration-IDCWD,1849.2604052,0.0,1851.0765,1.8160948,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.1,0.0,1001.77,1002.75,1.8160948,1279.38,1.82,404149365946,M,404149365946|INF204K01EX2
S,2015-05-25,2015-07-22,0.807,Nippon India Low Duration-IDCWD,808.7332746,0.0,809.21925,0.4859754,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.06,0.0,1002.15,1002.75,0.4859754,2926.56,0.49,404149365946,M,404149365946|INF204K01EX2
S,2015-05-29,2015-07-22,0.268,Nippon India Low Duration-IDCWD,268.589064,0.0,268.737,0.147936,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.06,0.0,1002.2,1002.75,0.147936,8812.43,0.15,404149365946,M,404149365946|INF204K01EX2
S,2015-05-27,2015-07-22,0.267,Nippon India Low Duration-IDCWD,267.5799507,0.0,267.73425,0.1542993,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.06,0.0,1002.17,1002.75,0.1542993,8845.44,0.15,404149365946,M,404149365946|INF204K01EX2
S,2015-05-28,2015-07-22,0.264,Nippon India Low Duration-IDCWD,264.5712696,0.0,264.726,0.1547304,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.06,0.0,1002.16,1002.75,0.1547304,8945.95,0.15,404149365946,M,404149365946|INF204K01EX2
S,2015-04-29,2015-07-22,0.391,Nippon India Low Duration-IDCWD,391.7830557,0.0,392.07525,0.2921943,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.07,0.0,1002.0,1002.75,0.2921943,6040.24,0.29,404149365946,M,404149365946|INF204K01EX2
S,2015-06-01,2015-07-22,0.796,Nippon India Low Duration-IDCWD,798.0924452,0.0,798.189,0.0965548,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.01,0.0,1002.63,1002.75,0.0965548,2967.0,0.1,404149365946,M,404149365946|INF204K01EX2
S,2015-06-02,2015-07-22,0.272,Nippon India Low Duration-IDCWD,272.6893296,0.0,272.748,0.0586704,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.02,0.0,1002.53,1002.75,0.0586704,8682.84,0.06,404149365946,M,404149365946|INF204K01EX2
S,2015-06-03,2015-07-22,0.288,Nippon India Low Duration-IDCWD,288.7501536,0.0,288.792,0.0418464,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.01,0.0,1002.6,1002.75,0.0418464,8200.46,0.04,404149365946,M,404149365946|INF204K01EX2
S,2015-06-04,2015-07-22,0.152,Nippon India Low Duration-IDCWD,152.4048672,0.0,152.418,0.0131328,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.01,0.0,1002.66,1002.75,0.0131328,15537.71,0.01,404149365946,M,404149365946|INF204K01EX2
S,2015-06-05,2015-07-22,0.153,Nippon India Low Duration-IDCWD,153.4131765,0.0,153.42075,0.0075735,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.0,0.0,1002.7,1002.75,0.0075735,15436.16,0.01,404149365946,M,404149365946|INF204K01EX2
S,2015-06-08,2015-07-22,0.461,Nippon India Low Duration-IDCWD,462.2223876,0.0,462.26775,0.0453624,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.01,0.0,1002.65,1002.75,0.0453624,5123.06,0.05,404149365946,M,404149365946|INF204K01EX2
S,2015-06-09,2015-07-22,0.152,Nippon India Low Duration-IDCWD,152.3989392,0.0,152.418,0.0190608,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.01,0.0,1002.62,1002.75,0.0190608,15537.71,0.02,404149365946,M,404149365946|INF204K01EX2
S,2015-06-10,2015-07-22,0.168,Nippon India Low Duration-IDCWD,168.4315584,0.0,168.462,0.0304416,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.02,0.0,1002.57,1002.75,0.0304416,14057.93,0.03,404149365946,M,404149365946|INF204K01EX2
S,2015-06-11,2015-07-22,0.175,Nippon India Low Duration-IDCWD,175.434385,0.0,175.48125,0.046865,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.03,0.0,1002.48,1002.75,0.046865,13495.61,0.05,404149365946,M,404149365946|INF204K01EX2
S,2015-06-12,2015-07-22,0.155,Nippon India Low Duration-IDCWD,155.3818115,0.0,155.42625,0.0444385,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.03,0.0,1002.46,1002.75,0.0444385,15236.98,0.04,404149365946,M,404149365946|INF204K01EX2
S,2015-06-12,2015-07-22,188.409,Nippon India Low Duration-IDCWD,188873.1078897,0.0,188927.12475,54.0168603,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.03,0.0,1002.46,1002.75,54.0168603,12.54,54.02,404149365946,M,404149365946|INF204K01EX2
S,2015-04-30,2015-07-22,0.419,Nippon India Low Duration-IDCWD,419.8016727,0.0,420.15225,0.3505773,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.08,0.0,1001.91,1002.75,0.3505773,5636.59,0.35,404149365946,M,404149365946|INF204K01EX2
S,2015-05-19,2015-07-22,0.265,Nippon India Low Duration-IDCWD,265.462054,0.0,265.72875,0.266696,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.1,0.0,1001.74,1002.75,0.266696,8912.2,0.27,404149365946,M,404149365946|INF204K01EX2
S,2015-04-28,2015-07-22,0.488,Nippon India Low Duration-IDCWD,489.0105504,0.0,489.342,0.3314496,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.07,0.0,1002.07,1002.75,0.3314496,4839.61,0.33,404149365946,M,404149365946|INF204K01EX2
S,2015-04-15,2015-07-22,0.951,Nippon India Low Duration-IDCWD,953.4116409,0.0,953.61525,0.2036091,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.02,0.0,1002.54,1002.75,0.2036091,2483.42,0.2,404149365946,M,404149365946|INF204K01EX2
S,2015-04-27,2015-07-22,1.1,Nippon India Low Duration-IDCWD,1102.39888,0.0,1103.025,0.62612,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.06,0.0,1002.18,1002.75,0.62612,2147.03,0.63,404149365946,M,404149365946|INF204K01EX2
L,2014-04-28,2015-07-22,2821.0,RELIANCE INDUSTRIES LTD,2665845.0,0,2922318.21791,0.0,256473.21791,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST  EXECUTIONARY,5487.0,7404.0,945.0,964.9,INE002A01018,Equity,0.0,9.62,945.0,1035.92,256473.21791,0.26,256473.22,,E,
S,2015-04-07,2015-07-22,88.687,Nippon India Low Duration-IDCWD,88926.8717289,0.0,88930.88925,4.0175211,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.0,0.0,1002.7,1002.75,4.0175211,26.63,4.02,404149365946,M,404149365946|INF204K01EX2
S,2015-04-08,2015-07-22,0.486,Nippon India Low Duration-IDCWD,487.2692862,0.0,487.3365,0.0672138,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.01,0.0,1002.61,1002.75,0.0672138,4859.53,0.07,404149365946,M,404149365946|INF204K01EX2
S,2015-04-10,2015-07-22,0.486,Nippon India Low Duration-IDCWD,487.2506238,0.0,487.3365,0.0858762,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.02,0.0,1002.57,1002.75,0.0858762,4859.53,0.09,404149365946,M,404149365946|INF204K01EX2
S,2015-04-13,2015-07-22,1.443,Nippon India Low Duration-IDCWD,1446.6314538,0.0,1446.96825,0.3367962,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.02,0.0,1002.52,1002.75,0.3367962,1636.68,0.34,404149365946,M,404149365946|INF204K01EX2
S,2015-04-09,2015-07-22,0.544,Nippon India Low Duration-IDCWD,545.4142912,0.0,545.496,0.0817088,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.01,0.0,1002.6,1002.75,0.0817088,4341.42,0.08,404149365946,M,404149365946|INF204K01EX2
S,2015-04-16,2015-07-22,0.487,Nippon India Low Duration-IDCWD,488.1930526,0.0,488.33925,0.1461974,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.03,0.0,1002.45,1002.75,0.1461974,4849.55,0.15,404149365946,M,404149365946|INF204K01EX2
S,2015-04-23,2015-07-22,0.369,Nippon India Low Duration-IDCWD,369.8519103,0.0,370.01475,0.1628397,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.04,0.0,1002.31,1002.75,0.1628397,6400.36,0.16,404149365946,M,404149365946|INF204K01EX2
S,2015-04-20,2015-07-22,1.428,Nippon India Low Duration-IDCWD,1431.467184,0.0,1431.927,0.459816,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.03,0.0,1002.43,1002.75,0.459816,1653.87,0.46,404149365946,M,404149365946|INF204K01EX2
S,2015-04-21,2015-07-22,0.417,Nippon India Low Duration-IDCWD,417.9985482,0.0,418.14675,0.1482018,0.0,ALISHA PATEL AND INDIA PATEL  FAMILY TRUST Bank POA,7355.0,7442.0,0.0,0.0,INF204K01EX2,Debt,0.04,0.0,1002.39,1002.75,0.1482018,5663.63,0.15,404149365946,M,404149365946|INF204K01EX2
